IdEstablecimiento,Ano,Mes,Numerador,Denominador,MetaSanitaria
109390,2024.0,2.0,5.0,8.0,MSVI
109390,2024.0,3.0,5.0,12.0,MSVI
109390,2024.0,4.0,4.0,10.0,MSVI
109390,2024.0,5.0,2.0,7.0,MSVI
109390,2024.0,6.0,3.0,7.0,MSVI
109390,2024.0,7.0,8.0,19.0,MSVI
109390,2024.0,8.0,4.0,10.0,MSVI
109390,2024.0,9.0,3.0,14.0,MSVI
109390,2024.0,10.0,8.0,16.0,MSVI
109390,2024.0,11.0,10.0,18.0,MSVI
109410,2024.0,7.0,,0.0,MSVI
109410,2024.0,11.0,,0.0,MSVI
109412,2024.0,1.0,,0.0,MSVI
109412,2024.0,2.0,0.0,2.0,MSVI
109412,2024.0,3.0,1.0,1.0,MSVI
109412,2024.0,4.0,0.0,0.0,MSVI
109412,2024.0,5.0,0.0,,MSVI
109413,2024.0,1.0,0.0,0.0,MSVI
109413,2024.0,2.0,0.0,0.0,MSVI
109413,2024.0,7.0,0.0,1.0,MSVI
109413,2024.0,10.0,0.0,0.0,MSVI
109414,2024.0,1.0,0.0,2.0,MSVI
109414,2024.0,2.0,,0.0,MSVI
109414,2024.0,3.0,0.0,0.0,MSVI
109414,2024.0,4.0,0.0,0.0,MSVI
109414,2024.0,5.0,3.0,3.0,MSVI
109414,2024.0,6.0,,1.0,MSVI
109414,2024.0,7.0,1.0,1.0,MSVI
109414,2024.0,8.0,2.0,2.0,MSVI
109414,2024.0,9.0,0.0,0.0,MSVI
109414,2024.0,10.0,0.0,,MSVI
109414,2024.0,11.0,0.0,3.0,MSVI
109416,2024.0,2.0,,0.0,MSVI
109416,2024.0,3.0,,1.0,MSVI
109416,2024.0,5.0,0.0,0.0,MSVI
109416,2024.0,6.0,,0.0,MSVI
109416,2024.0,7.0,,0.0,MSVI
109416,2024.0,8.0,0.0,1.0,MSVI
109416,2024.0,9.0,,0.0,MSVI
109416,2024.0,10.0,1.0,1.0,MSVI
109417,2024.0,1.0,0.0,2.0,MSVI
109417,2024.0,2.0,,1.0,MSVI
109417,2024.0,3.0,1.0,1.0,MSVI
109417,2024.0,4.0,1.0,1.0,MSVI
109417,2024.0,5.0,1.0,1.0,MSVI
109417,2024.0,6.0,,0.0,MSVI
109417,2024.0,7.0,,1.0,MSVI
109417,2024.0,8.0,,1.0,MSVI
109417,2024.0,9.0,1.0,2.0,MSVI
109417,2024.0,10.0,0.0,0.0,MSVI
109417,2024.0,11.0,,0.0,MSVI
109418,2024.0,1.0,,0.0,MSVI
109418,2024.0,2.0,,0.0,MSVI
109418,2024.0,4.0,,1.0,MSVI
109418,2024.0,5.0,,2.0,MSVI
109418,2024.0,10.0,,2.0,MSVI
109419,2024.0,1.0,,3.0,MSVI
109419,2024.0,2.0,0.0,0.0,MSVI
109419,2024.0,3.0,0.0,0.0,MSVI
109419,2024.0,4.0,,0.0,MSVI
109419,2024.0,5.0,0.0,0.0,MSVI
109419,2024.0,6.0,,0.0,MSVI
109419,2024.0,7.0,,0.0,MSVI
109419,2024.0,8.0,1.0,2.0,MSVI
109419,2024.0,9.0,,0.0,MSVI
109419,2024.0,10.0,1.0,1.0,MSVI
109419,2024.0,11.0,1.0,1.0,MSVI
109420,2024.0,1.0,1.0,1.0,MSVI
109420,2024.0,2.0,0.0,0.0,MSVI
109420,2024.0,3.0,0.0,0.0,MSVI
109420,2024.0,4.0,0.0,0.0,MSVI
109420,2024.0,5.0,,1.0,MSVI
109420,2024.0,6.0,,0.0,MSVI
109420,2024.0,7.0,1.0,1.0,MSVI
109420,2024.0,8.0,1.0,1.0,MSVI
109420,2024.0,10.0,1.0,1.0,MSVI
109420,2024.0,11.0,,0.0,MSVI
109709,2024.0,1.0,1.0,3.0,MSVI
109709,2024.0,2.0,3.0,5.0,MSVI
109709,2024.0,3.0,2.0,4.0,MSVI
109709,2024.0,4.0,2.0,3.0,MSVI
109709,2024.0,5.0,1.0,5.0,MSVI
109709,2024.0,6.0,1.0,4.0,MSVI
109709,2024.0,7.0,2.0,4.0,MSVI
109709,2024.0,8.0,3.0,3.0,MSVI
109709,2024.0,9.0,2.0,2.0,MSVI
109709,2024.0,10.0,6.0,10.0,MSVI
109709,2024.0,11.0,5.0,10.0,MSVI
109711,2024.0,1.0,6.0,10.0,MSVI
109711,2024.0,2.0,2.0,3.0,MSVI
109711,2024.0,3.0,4.0,7.0,MSVI
109711,2024.0,4.0,5.0,9.0,MSVI
109711,2024.0,5.0,1.0,4.0,MSVI
109711,2024.0,6.0,3.0,4.0,MSVI
109711,2024.0,7.0,2.0,4.0,MSVI
109711,2024.0,8.0,3.0,7.0,MSVI
109711,2024.0,9.0,4.0,7.0,MSVI
109711,2024.0,10.0,3.0,6.0,MSVI
109711,2024.0,11.0,3.0,5.0,MSVI
109712,2024.0,1.0,2.0,5.0,MSVI
109712,2024.0,2.0,4.0,6.0,MSVI
109712,2024.0,3.0,2.0,3.0,MSVI
109712,2024.0,4.0,4.0,4.0,MSVI
109712,2024.0,5.0,2.0,3.0,MSVI
109712,2024.0,6.0,1.0,2.0,MSVI
109712,2024.0,7.0,6.0,6.0,MSVI
109712,2024.0,8.0,3.0,4.0,MSVI
109712,2024.0,9.0,4.0,4.0,MSVI
109712,2024.0,10.0,3.0,4.0,MSVI
109712,2024.0,11.0,4.0,6.0,MSVI
109713,2024.0,1.0,1.0,1.0,MSVI
109713,2024.0,2.0,1.0,2.0,MSVI
109713,2024.0,3.0,0.0,0.0,MSVI
109713,2024.0,4.0,2.0,2.0,MSVI
109713,2024.0,5.0,0.0,0.0,MSVI
109713,2024.0,6.0,1.0,2.0,MSVI
109713,2024.0,7.0,2.0,2.0,MSVI
109713,2024.0,8.0,1.0,1.0,MSVI
109713,2024.0,9.0,1.0,2.0,MSVI
109713,2024.0,10.0,0.0,2.0,MSVI
109713,2024.0,11.0,1.0,2.0,MSVI
109715,2024.0,1.0,0.0,0.0,MSVI
109715,2024.0,2.0,0.0,0.0,MSVI
109715,2024.0,3.0,0.0,0.0,MSVI
109715,2024.0,4.0,0.0,0.0,MSVI
109715,2024.0,5.0,0.0,2.0,MSVI
109715,2024.0,6.0,0.0,2.0,MSVI
109715,2024.0,7.0,0.0,1.0,MSVI
109715,2024.0,8.0,1.0,,MSVI
109715,2024.0,9.0,1.0,1.0,MSVI
109715,2024.0,10.0,2.0,4.0,MSVI
109715,2024.0,11.0,1.0,3.0,MSVI
109716,2024.0,1.0,4.0,7.0,MSVI
109716,2024.0,2.0,2.0,2.0,MSVI
109716,2024.0,3.0,2.0,2.0,MSVI
109716,2024.0,4.0,1.0,2.0,MSVI
109716,2024.0,5.0,1.0,2.0,MSVI
109716,2024.0,6.0,2.0,2.0,MSVI
109716,2024.0,7.0,1.0,2.0,MSVI
109716,2024.0,8.0,1.0,1.0,MSVI
109716,2024.0,9.0,0.0,0.0,MSVI
109716,2024.0,10.0,0.0,1.0,MSVI
109716,2024.0,11.0,2.0,2.0,MSVI
109718,2024.0,1.0,3.0,3.0,MSVI
109718,2024.0,2.0,3.0,3.0,MSVI
109718,2024.0,3.0,3.0,6.0,MSVI
109718,2024.0,4.0,1.0,1.0,MSVI
109718,2024.0,5.0,1.0,1.0,MSVI
109718,2024.0,6.0,1.0,1.0,MSVI
109718,2024.0,7.0,6.0,7.0,MSVI
109718,2024.0,8.0,2.0,2.0,MSVI
109718,2024.0,9.0,1.0,2.0,MSVI
109718,2024.0,10.0,1.0,5.0,MSVI
109718,2024.0,11.0,3.0,3.0,MSVI
110160,2024.0,1.0,9.0,17.0,MSVI
110160,2024.0,2.0,7.0,11.0,MSVI
110160,2024.0,3.0,1.0,11.0,MSVI
110160,2024.0,4.0,2.0,15.0,MSVI
110160,2024.0,5.0,0.0,6.0,MSVI
110160,2024.0,6.0,1.0,11.0,MSVI
110160,2024.0,7.0,5.0,11.0,MSVI
110160,2024.0,8.0,5.0,15.0,MSVI
110160,2024.0,9.0,7.0,15.0,MSVI
110160,2024.0,10.0,3.0,15.0,MSVI
110160,2024.0,11.0,8.0,18.0,MSVI
110308,2024.0,1.0,4.0,5.0,MSVI
110308,2024.0,2.0,13.0,20.0,MSVI
110308,2024.0,3.0,8.0,12.0,MSVI
110308,2024.0,4.0,15.0,21.0,MSVI
110308,2024.0,5.0,15.0,25.0,MSVI
110308,2024.0,6.0,17.0,21.0,MSVI
110308,2024.0,7.0,19.0,27.0,MSVI
110308,2024.0,8.0,9.0,14.0,MSVI
110308,2024.0,9.0,9.0,13.0,MSVI
110308,2024.0,10.0,6.0,13.0,MSVI
110308,2024.0,11.0,6.0,8.0,MSVI
110310,2024.0,1.0,3.0,22.0,MSVI
110310,2024.0,2.0,3.0,23.0,MSVI
110310,2024.0,3.0,4.0,26.0,MSVI
110310,2024.0,4.0,6.0,20.0,MSVI
110310,2024.0,5.0,4.0,23.0,MSVI
110310,2024.0,6.0,8.0,19.0,MSVI
110310,2024.0,7.0,9.0,26.0,MSVI
110310,2024.0,8.0,8.0,26.0,MSVI
110310,2024.0,9.0,4.0,11.0,MSVI
110310,2024.0,10.0,6.0,15.0,MSVI
110310,2024.0,11.0,6.0,11.0,MSVI
110315,2024.0,1.0,10.0,17.0,MSVI
110315,2024.0,2.0,15.0,22.0,MSVI
110315,2024.0,3.0,9.0,17.0,MSVI
110315,2024.0,4.0,12.0,19.0,MSVI
110315,2024.0,5.0,9.0,15.0,MSVI
110315,2024.0,6.0,8.0,13.0,MSVI
110315,2024.0,7.0,14.0,23.0,MSVI
110315,2024.0,8.0,8.0,12.0,MSVI
110315,2024.0,9.0,7.0,10.0,MSVI
110315,2024.0,10.0,10.0,21.0,MSVI
110315,2024.0,11.0,9.0,22.0,MSVI
110316,2024.0,1.0,15.0,17.0,MSVI
110316,2024.0,2.0,9.0,16.0,MSVI
110316,2024.0,3.0,6.0,11.0,MSVI
110316,2024.0,4.0,8.0,16.0,MSVI
110316,2024.0,5.0,7.0,10.0,MSVI
110316,2024.0,6.0,6.0,11.0,MSVI
110316,2024.0,7.0,8.0,11.0,MSVI
110316,2024.0,8.0,7.0,10.0,MSVI
110316,2024.0,9.0,6.0,10.0,MSVI
110316,2024.0,10.0,6.0,11.0,MSVI
110316,2024.0,11.0,9.0,13.0,MSVI
110320,2024.0,1.0,13.0,19.0,MSVI
110320,2024.0,2.0,7.0,23.0,MSVI
110320,2024.0,3.0,20.0,28.0,MSVI
110320,2024.0,4.0,14.0,20.0,MSVI
110320,2024.0,5.0,8.0,13.0,MSVI
110320,2024.0,6.0,4.0,8.0,MSVI
110320,2024.0,7.0,7.0,12.0,MSVI
110320,2024.0,8.0,6.0,10.0,MSVI
110320,2024.0,9.0,4.0,8.0,MSVI
110320,2024.0,10.0,6.0,10.0,MSVI
110320,2024.0,11.0,8.0,13.0,MSVI
110325,2024.0,1.0,9.0,12.0,MSVI
110325,2024.0,2.0,2.0,4.0,MSVI
110325,2024.0,3.0,8.0,11.0,MSVI
110325,2024.0,4.0,5.0,8.0,MSVI
110325,2024.0,5.0,13.0,14.0,MSVI
110325,2024.0,6.0,8.0,12.0,MSVI
110325,2024.0,7.0,6.0,10.0,MSVI
110325,2024.0,8.0,9.0,13.0,MSVI
110325,2024.0,9.0,4.0,7.0,MSVI
110325,2024.0,10.0,11.0,18.0,MSVI
110325,2024.0,11.0,15.0,21.0,MSVI
110330,2024.0,1.0,14.0,21.0,MSVI
110330,2024.0,2.0,8.0,11.0,MSVI
110330,2024.0,3.0,7.0,13.0,MSVI
110330,2024.0,4.0,10.0,16.0,MSVI
110330,2024.0,5.0,11.0,16.0,MSVI
110330,2024.0,6.0,11.0,17.0,MSVI
110330,2024.0,7.0,12.0,18.0,MSVI
110330,2024.0,8.0,11.0,21.0,MSVI
110330,2024.0,9.0,8.0,14.0,MSVI
110330,2024.0,10.0,5.0,10.0,MSVI
110330,2024.0,11.0,11.0,20.0,MSVI
110331,2024.0,1.0,16.0,27.0,MSVI
110331,2024.0,2.0,12.0,17.0,MSVI
110331,2024.0,3.0,8.0,12.0,MSVI
110331,2024.0,4.0,2.0,5.0,MSVI
110331,2024.0,5.0,5.0,10.0,MSVI
110331,2024.0,6.0,4.0,7.0,MSVI
110331,2024.0,7.0,11.0,16.0,MSVI
110331,2024.0,8.0,8.0,12.0,MSVI
110331,2024.0,9.0,5.0,7.0,MSVI
110331,2024.0,10.0,12.0,17.0,MSVI
110331,2024.0,11.0,12.0,17.0,MSVI
110335,2024.0,1.0,6.0,12.0,MSVI
110335,2024.0,2.0,15.0,17.0,MSVI
110335,2024.0,3.0,9.0,14.0,MSVI
110335,2024.0,4.0,8.0,18.0,MSVI
110335,2024.0,5.0,9.0,16.0,MSVI
110335,2024.0,6.0,3.0,6.0,MSVI
110335,2024.0,7.0,11.0,19.0,MSVI
110335,2024.0,8.0,5.0,9.0,MSVI
110335,2024.0,9.0,6.0,13.0,MSVI
110335,2024.0,10.0,5.0,6.0,MSVI
110335,2024.0,11.0,8.0,9.0,MSVI
110340,2024.0,1.0,7.0,15.0,MSVI
110340,2024.0,2.0,7.0,13.0,MSVI
110340,2024.0,3.0,9.0,15.0,MSVI
110340,2024.0,4.0,5.0,12.0,MSVI
110340,2024.0,5.0,7.0,12.0,MSVI
110340,2024.0,6.0,16.0,19.0,MSVI
110340,2024.0,7.0,15.0,17.0,MSVI
110340,2024.0,8.0,11.0,14.0,MSVI
110340,2024.0,9.0,2.0,2.0,MSVI
110340,2024.0,10.0,14.0,16.0,MSVI
110340,2024.0,11.0,6.0,12.0,MSVI
110345,2024.0,1.0,9.0,14.0,MSVI
110345,2024.0,2.0,4.0,6.0,MSVI
110345,2024.0,3.0,16.0,24.0,MSVI
110345,2024.0,4.0,11.0,15.0,MSVI
110345,2024.0,5.0,7.0,12.0,MSVI
110345,2024.0,6.0,6.0,8.0,MSVI
110345,2024.0,7.0,8.0,12.0,MSVI
110345,2024.0,8.0,8.0,12.0,MSVI
110345,2024.0,9.0,6.0,8.0,MSVI
110345,2024.0,10.0,13.0,17.0,MSVI
110345,2024.0,11.0,9.0,15.0,MSVI
110350,2024.0,1.0,26.0,44.0,MSVI
110350,2024.0,2.0,11.0,20.0,MSVI
110350,2024.0,3.0,12.0,21.0,MSVI
110350,2024.0,4.0,16.0,25.0,MSVI
110350,2024.0,5.0,14.0,18.0,MSVI
110350,2024.0,6.0,12.0,15.0,MSVI
110350,2024.0,7.0,10.0,17.0,MSVI
110350,2024.0,8.0,10.0,19.0,MSVI
110350,2024.0,9.0,10.0,13.0,MSVI
110350,2024.0,10.0,19.0,23.0,MSVI
110350,2024.0,11.0,14.0,21.0,MSVI
110351,2024.0,1.0,14.0,22.0,MSVI
110351,2024.0,2.0,5.0,7.0,MSVI
110351,2024.0,3.0,4.0,10.0,MSVI
110351,2024.0,4.0,12.0,19.0,MSVI
110351,2024.0,5.0,2.0,13.0,MSVI
110351,2024.0,6.0,14.0,19.0,MSVI
110351,2024.0,7.0,12.0,20.0,MSVI
110351,2024.0,8.0,11.0,16.0,MSVI
110351,2024.0,9.0,11.0,28.0,MSVI
110351,2024.0,10.0,13.0,19.0,MSVI
110351,2024.0,11.0,15.0,24.0,MSVI
110352,2024.0,1.0,10.0,16.0,MSVI
110352,2024.0,2.0,8.0,16.0,MSVI
110352,2024.0,3.0,8.0,17.0,MSVI
110352,2024.0,4.0,9.0,19.0,MSVI
110352,2024.0,5.0,9.0,17.0,MSVI
110352,2024.0,6.0,4.0,9.0,MSVI
110352,2024.0,7.0,11.0,24.0,MSVI
110352,2024.0,8.0,10.0,18.0,MSVI
110352,2024.0,9.0,18.0,25.0,MSVI
110352,2024.0,10.0,5.0,14.0,MSVI
110352,2024.0,11.0,7.0,13.0,MSVI
110353,2024.0,1.0,7.0,16.0,MSVI
110353,2024.0,2.0,11.0,16.0,MSVI
110353,2024.0,3.0,6.0,9.0,MSVI
110353,2024.0,4.0,10.0,18.0,MSVI
110353,2024.0,5.0,9.0,16.0,MSVI
110353,2024.0,6.0,10.0,16.0,MSVI
110353,2024.0,7.0,12.0,22.0,MSVI
110353,2024.0,8.0,7.0,10.0,MSVI
110353,2024.0,9.0,9.0,14.0,MSVI
110353,2024.0,10.0,6.0,9.0,MSVI
110353,2024.0,11.0,9.0,14.0,MSVI
110354,2024.0,1.0,19.0,25.0,MSVI
110354,2024.0,2.0,11.0,14.0,MSVI
110354,2024.0,3.0,8.0,15.0,MSVI
110354,2024.0,4.0,11.0,15.0,MSVI
110354,2024.0,5.0,17.0,22.0,MSVI
110354,2024.0,6.0,14.0,22.0,MSVI
110354,2024.0,7.0,18.0,27.0,MSVI
110354,2024.0,8.0,13.0,19.0,MSVI
110354,2024.0,9.0,17.0,22.0,MSVI
110354,2024.0,10.0,9.0,20.0,MSVI
110354,2024.0,11.0,11.0,19.0,MSVI
110355,2024.0,1.0,7.0,13.0,MSVI
110355,2024.0,2.0,7.0,13.0,MSVI
110355,2024.0,3.0,11.0,16.0,MSVI
110355,2024.0,4.0,6.0,14.0,MSVI
110355,2024.0,5.0,9.0,14.0,MSVI
110355,2024.0,6.0,10.0,17.0,MSVI
110355,2024.0,7.0,15.0,17.0,MSVI
110355,2024.0,8.0,13.0,20.0,MSVI
110355,2024.0,9.0,1.0,13.0,MSVI
110355,2024.0,10.0,9.0,11.0,MSVI
110355,2024.0,11.0,16.0,20.0,MSVI
110360,2024.0,1.0,15.0,22.0,MSVI
110360,2024.0,2.0,14.0,19.0,MSVI
110360,2024.0,3.0,14.0,20.0,MSVI
110360,2024.0,4.0,17.0,26.0,MSVI
110360,2024.0,5.0,22.0,33.0,MSVI
110360,2024.0,6.0,16.0,25.0,MSVI
110360,2024.0,7.0,15.0,24.0,MSVI
110360,2024.0,8.0,19.0,28.0,MSVI
110360,2024.0,9.0,14.0,20.0,MSVI
110360,2024.0,10.0,21.0,30.0,MSVI
110360,2024.0,11.0,11.0,17.0,MSVI
110361,2024.0,1.0,10.0,18.0,MSVI
110361,2024.0,2.0,15.0,26.0,MSVI
110361,2024.0,3.0,14.0,23.0,MSVI
110361,2024.0,4.0,23.0,36.0,MSVI
110361,2024.0,5.0,7.0,17.0,MSVI
110361,2024.0,6.0,16.0,27.0,MSVI
110361,2024.0,7.0,22.0,36.0,MSVI
110361,2024.0,8.0,17.0,27.0,MSVI
110361,2024.0,9.0,11.0,17.0,MSVI
110361,2024.0,10.0,15.0,21.0,MSVI
110361,2024.0,11.0,14.0,22.0,MSVI
110362,2024.0,1.0,6.0,12.0,MSVI
110362,2024.0,2.0,6.0,10.0,MSVI
110362,2024.0,3.0,8.0,12.0,MSVI
110362,2024.0,4.0,10.0,15.0,MSVI
110362,2024.0,5.0,10.0,14.0,MSVI
110362,2024.0,6.0,6.0,8.0,MSVI
110362,2024.0,7.0,5.0,8.0,MSVI
110362,2024.0,8.0,11.0,16.0,MSVI
110362,2024.0,9.0,12.0,18.0,MSVI
110362,2024.0,10.0,21.0,30.0,MSVI
110362,2024.0,11.0,10.0,15.0,MSVI
110364,2024.0,1.0,6.0,9.0,MSVI
110364,2024.0,2.0,6.0,8.0,MSVI
110364,2024.0,3.0,4.0,8.0,MSVI
110364,2024.0,4.0,4.0,5.0,MSVI
110364,2024.0,5.0,2.0,3.0,MSVI
110364,2024.0,6.0,3.0,6.0,MSVI
110364,2024.0,7.0,7.0,10.0,MSVI
110364,2024.0,8.0,5.0,7.0,MSVI
110364,2024.0,9.0,4.0,6.0,MSVI
110364,2024.0,10.0,2.0,3.0,MSVI
110364,2024.0,11.0,6.0,9.0,MSVI
110366,2024.0,1.0,13.0,29.0,MSVI
110366,2024.0,2.0,24.0,35.0,MSVI
110366,2024.0,3.0,19.0,33.0,MSVI
110366,2024.0,4.0,14.0,25.0,MSVI
110366,2024.0,5.0,11.0,25.0,MSVI
110366,2024.0,6.0,9.0,16.0,MSVI
110366,2024.0,7.0,20.0,35.0,MSVI
110366,2024.0,8.0,10.0,27.0,MSVI
110366,2024.0,9.0,15.0,24.0,MSVI
110366,2024.0,10.0,12.0,28.0,MSVI
110366,2024.0,11.0,11.0,24.0,MSVI
110369,2024.0,1.0,12.0,18.0,MSVI
110369,2024.0,2.0,13.0,17.0,MSVI
110369,2024.0,3.0,6.0,15.0,MSVI
110369,2024.0,4.0,15.0,22.0,MSVI
110369,2024.0,5.0,8.0,14.0,MSVI
110369,2024.0,6.0,13.0,15.0,MSVI
110369,2024.0,7.0,11.0,18.0,MSVI
110369,2024.0,8.0,14.0,22.0,MSVI
110369,2024.0,9.0,5.0,9.0,MSVI
110369,2024.0,10.0,12.0,18.0,MSVI
110369,2024.0,11.0,8.0,12.0,MSVI
110370,2024.0,1.0,13.0,17.0,MSVI
110370,2024.0,2.0,8.0,12.0,MSVI
110370,2024.0,3.0,8.0,11.0,MSVI
110370,2024.0,4.0,0.0,0.0,MSVI
110370,2024.0,5.0,6.0,11.0,MSVI
110370,2024.0,6.0,6.0,7.0,MSVI
110370,2024.0,7.0,5.0,8.0,MSVI
110370,2024.0,8.0,7.0,9.0,MSVI
110370,2024.0,9.0,5.0,9.0,MSVI
110370,2024.0,10.0,7.0,11.0,MSVI
110370,2024.0,11.0,8.0,13.0,MSVI
110375,2024.0,1.0,6.0,8.0,MSVI
110375,2024.0,2.0,2.0,6.0,MSVI
110375,2024.0,3.0,4.0,11.0,MSVI
110375,2024.0,4.0,6.0,9.0,MSVI
110375,2024.0,5.0,3.0,3.0,MSVI
110375,2024.0,6.0,2.0,0.0,MSVI
110375,2024.0,7.0,5.0,8.0,MSVI
110375,2024.0,8.0,3.0,4.0,MSVI
110375,2024.0,9.0,4.0,5.0,MSVI
110375,2024.0,10.0,1.0,7.0,MSVI
110375,2024.0,11.0,2.0,5.0,MSVI
110378,2024.0,1.0,15.0,24.0,MSVI
110378,2024.0,2.0,13.0,21.0,MSVI
110378,2024.0,3.0,10.0,16.0,MSVI
110378,2024.0,4.0,8.0,15.0,MSVI
110378,2024.0,5.0,7.0,15.0,MSVI
110378,2024.0,6.0,6.0,14.0,MSVI
110378,2024.0,7.0,13.0,20.0,MSVI
110378,2024.0,8.0,7.0,10.0,MSVI
110378,2024.0,9.0,4.0,11.0,MSVI
110378,2024.0,10.0,13.0,18.0,MSVI
110378,2024.0,11.0,16.0,23.0,MSVI
110379,2024.0,1.0,18.0,23.0,MSVI
110379,2024.0,2.0,0.0,0.0,MSVI
110379,2024.0,3.0,17.0,26.0,MSVI
110379,2024.0,4.0,20.0,24.0,MSVI
110379,2024.0,5.0,21.0,27.0,MSVI
110379,2024.0,6.0,9.0,13.0,MSVI
110379,2024.0,7.0,13.0,18.0,MSVI
110379,2024.0,8.0,10.0,11.0,MSVI
110379,2024.0,9.0,12.0,16.0,MSVI
110379,2024.0,10.0,21.0,26.0,MSVI
110379,2024.0,11.0,17.0,21.0,MSVI
110380,2024.0,1.0,3.0,7.0,MSVI
110380,2024.0,2.0,0.0,1.0,MSVI
110380,2024.0,3.0,0.0,2.0,MSVI
110380,2024.0,4.0,2.0,4.0,MSVI
110380,2024.0,5.0,2.0,5.0,MSVI
110380,2024.0,6.0,2.0,3.0,MSVI
110380,2024.0,7.0,1.0,1.0,MSVI
110380,2024.0,8.0,1.0,2.0,MSVI
110380,2024.0,9.0,3.0,4.0,MSVI
110380,2024.0,10.0,3.0,7.0,MSVI
110380,2024.0,11.0,2.0,3.0,MSVI
110381,2024.0,1.0,0.0,0.0,MSVI
110381,2024.0,2.0,10.0,11.0,MSVI
110381,2024.0,3.0,4.0,5.0,MSVI
110381,2024.0,4.0,2.0,4.0,MSVI
110381,2024.0,5.0,3.0,4.0,MSVI
110381,2024.0,6.0,2.0,3.0,MSVI
110381,2024.0,7.0,2.0,5.0,MSVI
110381,2024.0,8.0,2.0,6.0,MSVI
110381,2024.0,9.0,3.0,7.0,MSVI
110381,2024.0,10.0,2.0,4.0,MSVI
110381,2024.0,11.0,3.0,9.0,MSVI
110385,2024.0,1.0,0.0,2.0,MSVI
110385,2024.0,2.0,3.0,3.0,MSVI
110385,2024.0,3.0,2.0,2.0,MSVI
110385,2024.0,4.0,2.0,5.0,MSVI
110385,2024.0,5.0,4.0,7.0,MSVI
110385,2024.0,6.0,2.0,3.0,MSVI
110385,2024.0,7.0,2.0,3.0,MSVI
110385,2024.0,8.0,2.0,4.0,MSVI
110385,2024.0,9.0,1.0,3.0,MSVI
110385,2024.0,10.0,3.0,4.0,MSVI
110385,2024.0,11.0,0.0,,MSVI
110387,2024.0,1.0,4.0,4.0,MSVI
110387,2024.0,2.0,1.0,2.0,MSVI
110387,2024.0,3.0,5.0,8.0,MSVI
110387,2024.0,4.0,2.0,4.0,MSVI
110387,2024.0,5.0,2.0,4.0,MSVI
110387,2024.0,6.0,2.0,3.0,MSVI
110387,2024.0,7.0,3.0,4.0,MSVI
110387,2024.0,8.0,6.0,6.0,MSVI
110387,2024.0,9.0,7.0,12.0,MSVI
110387,2024.0,10.0,6.0,8.0,MSVI
110387,2024.0,11.0,3.0,3.0,MSVI
110390,2024.0,1.0,18.0,30.0,MSVI
110390,2024.0,2.0,11.0,25.0,MSVI
110390,2024.0,3.0,11.0,29.0,MSVI
110390,2024.0,4.0,9.0,23.0,MSVI
110390,2024.0,5.0,11.0,29.0,MSVI
110390,2024.0,6.0,7.0,19.0,MSVI
110390,2024.0,7.0,16.0,37.0,MSVI
110390,2024.0,8.0,10.0,32.0,MSVI
110390,2024.0,9.0,4.0,15.0,MSVI
110390,2024.0,10.0,11.0,30.0,MSVI
110390,2024.0,11.0,15.0,28.0,MSVI
110393,2024.0,1.0,5.0,7.0,MSVI
110393,2024.0,2.0,2.0,3.0,MSVI
110393,2024.0,3.0,2.0,2.0,MSVI
110393,2024.0,4.0,3.0,3.0,MSVI
110393,2024.0,5.0,2.0,3.0,MSVI
110393,2024.0,6.0,2.0,3.0,MSVI
110393,2024.0,7.0,4.0,4.0,MSVI
110393,2024.0,8.0,1.0,2.0,MSVI
110393,2024.0,9.0,2.0,2.0,MSVI
110393,2024.0,10.0,3.0,4.0,MSVI
110393,2024.0,11.0,1.0,1.0,MSVI
110400,2024.0,1.0,0.0,2.0,MSVI
110400,2024.0,2.0,0.0,3.0,MSVI
110400,2024.0,3.0,1.0,1.0,MSVI
110400,2024.0,4.0,4.0,5.0,MSVI
110400,2024.0,5.0,1.0,1.0,MSVI
110400,2024.0,6.0,1.0,1.0,MSVI
110400,2024.0,7.0,2.0,2.0,MSVI
110400,2024.0,8.0,0.0,1.0,MSVI
110400,2024.0,9.0,2.0,4.0,MSVI
110400,2024.0,10.0,1.0,1.0,MSVI
110400,2024.0,11.0,1.0,1.0,MSVI
110410,2024.0,1.0,0.0,0.0,MSVI
110410,2024.0,3.0,0.0,0.0,MSVI
110410,2024.0,4.0,0.0,,MSVI
110410,2024.0,5.0,0.0,0.0,MSVI
110410,2024.0,7.0,0.0,0.0,MSVI
110410,2024.0,8.0,0.0,0.0,MSVI
110410,2024.0,10.0,0.0,0.0,MSVI
110410,2024.0,11.0,0.0,0.0,MSVI
110425,2024.0,1.0,2.0,6.0,MSVI
110425,2024.0,2.0,6.0,9.0,MSVI
110425,2024.0,3.0,4.0,5.0,MSVI
110425,2024.0,4.0,2.0,7.0,MSVI
110425,2024.0,5.0,6.0,14.0,MSVI
110425,2024.0,6.0,3.0,6.0,MSVI
110425,2024.0,7.0,7.0,13.0,MSVI
110425,2024.0,8.0,4.0,9.0,MSVI
110425,2024.0,9.0,3.0,6.0,MSVI
110425,2024.0,10.0,8.0,13.0,MSVI
110425,2024.0,11.0,2.0,6.0,MSVI
110430,2024.0,1.0,1.0,1.0,MSVI
110430,2024.0,2.0,,1.0,MSVI
110430,2024.0,3.0,1.0,2.0,MSVI
110430,2024.0,4.0,0.0,1.0,MSVI
